party,date,text,cmp_code,eu_code
43110,200710,the regularization of undocumented migrants (Sans-Papiers) on the basis of uniform and binding criteria,503,NA
43110,200710,". financial resources for the integration of migrants, as provided for in the new Foreign Nationals Act.",503,NA
43110,200710,consistent compliance with the anti-racism penal code.,503,NA
43110,200710,a factual information policy by the federal government in the face of fear-mongering by right-wing populist circles.,606,NA
43110,200710,4.2 A sustainable foreign trade economy,NA,NA
43110,200710,Which globalization is sustainable?,000,NA
43110,200710,This question is at the heart of the Swiss Greens' foreign trade and development policy.,000,NA
43110,200710,The term globalization stands for the overcoming of cultural and political borders.,000,NA
43110,200710,This process has accelerated enormously in recent decades as a result of groundbreaking technological developments in communications and transportation.,000,NA
43110,200710,Finances and goods flow more abundantly and quickly today.,000,NA
43110,200710,This development is largely due to political decisions known as liberalization.,000,NA
43110,200710,"In the interests of their large corporations, the industrialized nations are driving this development.",000,NA
43110,200710,Economic globalization strongly influences social and political events in all countries and leaves irreversible traces in nature.,503,NA
43110,200710,"In the southern countries, the effects are particularly dramatic.",503,NA
43110,200710,Developing countries lose billions of dollars in revenue to tax evasion and international tax competition alone.,503,NA
43110,200710,"The gap between rich and poor is widening as a result of globalization, both domestically and between North and South.",503,NA
43110,200710,"According to the 2000 UN Development Report, 12 percent of the world's population has 86 percent of the world's wealth.",503,NA
43110,200710,"In addition, there is the overexploitation of nature, resource depletion through maximization of consumption and a massive increase in freight traffic.",501,NA
43110,200710,The Greens support the protest and resistance against the neoliberal globalization of the economy.,416,NA
43110,200710,"They advocate for an ecologically sustainable, socially just and democratically controlled economy.",416,NA
43110,200710,The goal of business should not be unilaterally to maximize profit.,416,NA
43110,200710,Economic activities should serve the welfare of all while respecting ecological limits.,416,NA
43110,200710,The Greens are therefore focusing on deepening their own domestic markets and on regional market integration.,416,NA
43110,200710,"The North-South divide and social inequalities must be reduced, the commercialization of all areas of life must be curbed, and democratic influence on foreign policy decisions must be strengthened",503,NA
43110,200710,"To achieve this goal, efforts are needed at all levels.",416,NA
43110,200710,The Greens are calling for the next legislature:,305,NA
43110,200710,an increase in funding for development cooperation to 0.7 percent of GDP and generous debt relief for poor countries.,107,NA
43110,200710,Swiss foreign trade that requires all partner countries to respect human rights and democracy.,202,NA
43110,200710,the abolition of export subsidies in agriculture.,407,NA
43110,200710,no export risk guarantee for non-sustainable projects such as the construction of the Illisu dam.,501,NA
43110,200710,the lifting of banking secrecy for flight money and tax evasion and the obligation to provide legal assistance.,403,NA
43110,200710,a visible commitment by Switzerland to:,305,NA
43110,200710,new rules for globalization so that all countries have the right to protect their sensitive sectors.,406,NA
43110,200710,the democratization of foreign policy and intergovernmental decisions.,202,NA
43110,200710,"a multilateral structure under the auspices of the UN, in which economic, socio-political and ecological interests are weighed against each other.",107,NA
43110,200710,"To this end, the Bretton Woods institutions (WTO, World Bank, Monetary Fund), which are biased toward economic policy, must be integrated into the UN and reformed in favor of sustainable development.",107,NA
43110,200710,"As a counterweight to the economic institutions, a global environmental organization must be created within the framework of the UN. the",501,NA
43110,200710,"regulation of international financial markets, for example through a foreign exchange transaction tax (Tobin tax);",107,NA
43110,200710,an international agreement on the responsibility and liability of multi-national companies;,107,NA
43110,200710,the introduction of an international solidarity contribution on airline tickets.,501,NA
43110,200710,4.3 An active peace policy,NA,NA
43110,200710,"In 2005, $1118 billion was spent on armaments and military worldwide.",105,NA
43110,200710,The USA accounts for almost half of this expenditure.,105,NA
43110,200710,"By contrast, according to the World Bank, ""only"" $40 billion to $60 billion would be needed to achieve the UN Millennium Development Goals and halve world poverty.",105,NA
43110,200710,The steep growth in war spending in recent years is a consequence of the war on terror led by the United States.,105,NA
43110,200710,"However, this war is ultimately about much more.",105,NA
43110,200710,The real goal is to control the important raw material regions and routes as well as the key strategic areas of this world.,105,NA
43110,200710,NATO is also pursuing this goal.,105,NA
43110,200710,It was transformed from a defensive to an offensive alliance for this purpose after the Kosovo war.,105,NA
43110,200710,The forced build-up of European intervention forces is a push in the same direction.,105,NA
43110,200710,"The ""war on terrorism"" stigmatizes Islam as a new universal enemy.",105,NA
43110,200710,The conflict in the Middle East feeds this phenomenon and prevents negotiations for a just and lasting peace.,105,NA
43110,200710,"Knowing that border defense is basically out of step with the times, the Federal Council is trying to turn the Swiss army into a kind of federal police force and expand foreign missions.",105,NA
43110,200710,The Green Party of Switzerland supported the second army abolition initiative in 2001.,105,NA
43110,200710,"The Greens still stand by their central concerns: Switzerland does not need an army, especially not for domestic missions.",105,NA
43110,200710,"Instead, it should work internationally for nonviolent conflict resolution and for an environmentally sound and equitable distribution of natural resources.",105,NA
43110,200710,The Greens are calling for the next legislature:,305,NA
43110,200710,"the condemnation of all violations of human rights and international law by Switzerland regardless of special economic, political or military interests.",201,NA
43110,200710,"Switzerland sees its role as guardian of the Geneva Conventions as a mandate and perceives neutrality as an opportunity to stand up internationally for the strength of the law, and thus against the law of the strongest.",107,NA
43110,200710,"Switzerland's renunciation of any arms cooperation and military cooperation with all armies that violate international law and participate in the ""war on terror"".",105,NA
43110,200710,This also has a preventive effect against terrorist attacks.,105,NA
43110,200710,"Switzerland's current close cooperation with NATO (strategic planning, joint maneuvers) within the framework of the so-called ""Partnership for Peace"" must be stopped.",105,NA
43110,200710,"a strong Swiss commitment to civil solutions to violent conflicts abroad and at home through active diplomacy, the expansion of development cooperation, the creation of a voluntary peace and social service and the renunciation of arms exports.",106,NA
43110,200710,"The Greens have therefore co-launched the initiative for a ban on war material exports, because Switzerland should no longer earn money from the war business.",106,NA
43110,200710,"a military standstill, a civilian pause for reflection and a financial arms moratorium due to the deep orientation crisis of the army.",105,NA
43110,200710,The misuse of the armed forces for internal security tasks must be strictly combated.,105,NA
43110,200710,"The Swiss army should ultimately be replaced by the promotion of peace, justice and tolerance outside as well as within its own borders.",106,NA
43110,200710,a visible commitment by Switzerland to strengthen the UN and against any relativization of the UN mandate or the UN ban on war.,107,NA
43110,200710,The only institution legitimized to use force to defend human rights is the UN.,107,NA
43110,200710,4.4 Towards a green Europe -with Switzerland,NA,NA
43110,200710,The Greens decided back in 1998 that Switzerland should join the EU.,108,NA
43110,200710,Switzerland going it alone makes no sense.,108,NA
43110,200710,"The unification of Europe and the prevention of new wars alone is a great achievement of the EU, which justifies its existence.",108,NA
43110,200710,"However, in order to play a positive role in the world, Europe still has a lot to change: the EU must become more democratic and decentralized, it must give greater weight to social and ecological concerns and move away from its neoliberal course.",202,NA
43110,200710,Switzerland has some prerequisites to play a positive role in the necessary reforms.,108,NA
43110,200710,This is especially true in the area of democracy and subsidiarity.,108,NA
43110,200710,The Swiss Greens could work with the European Greens for reforms in this area.,108,NA
43110,200710,"The world needs a strong and united Europe, Europe as a pacifist, cultural, ecological and tolerant pool.",108,NA
43110,200710,The Green Party of Switzerland believes that only full accession would allow Switzerland to help shape such a Europe as a true partner.,108,NA
43110,200710,"In order for the Swiss population to be able to vote on EU accession in the foreseeable future, negotiations with the EU should be started now.",108,NA
43110,200710,Switzerland must enter the negotiations with clear conditions and guard rails.,108,NA
43110,200710,"This requires transparent, open debates on the effects of accession in advance.",108,NA
43110,200710,"Opening accession negotiations does not mean ""buying a pig in a poke"".",108,NA
43110,200710,"Instead, it means finally taking concrete steps towards the EU and offering the Swiss people a real choice.",108,NA
43110,200710,There are areas that are sensitive in Switzerland or where the handling in this country is far more progressive than that of the EU.,202,NA
43110,200710,The Greens also do not want to simply give up direct democratic achievements in the event of EU accession.,202,NA
43110,200710,"On the contrary, these areas must be protected in a binding manner beyond accession.",202,NA
43110,200710,Negotiations for Switzerland's accession to the EU must include the following points in particular:,108,NA
43110,200710,People's rights must not be restricted by EU accession.,202,NA
43110,200710,The Greens call for precise analyses of which areas would be affected by accession.,202,NA
43110,200710,"Switzerland would have to advocate EU-wide popular rights, such as the European motion, the European referendum and the constructive referendum.",202,NA
43110,200710,Switzerland's neutrality must be preserved beyond EU accession.,109,NA
43110,200710,Switzerland's participation in an EU defense policy is out of the question for the Swiss Greens.,105,NA
43110,200710,"Direct democratic achievements in the transport sector, such as the HVF and the Alpine Initiative, but also the moratorium on genetic engineering and the Lex Koller must be preserved beyond EU accession.",202,NA
43110,200710,The common agricultural policy is a central component of the EU.,703,NA
43110,200710,Switzerland must negotiate generous transitional periods in favor of a producing Swiss agriculture and already increasingly focus on organic and GMO-free production.,703,NA
43110,200710,It is imperative that Switzerland retain its autonomy in the amount and type of direct payments in agriculture.,703,NA
43110,200710,"In the event of EU accession, the value-added tax in Switzerland would have to be increased from 7.6 percent today to 15 percent.",403,NA
43110,200710,It is essential to compensate for this massive increase.,403,NA
43110,200710,The VAT increase should also be staggered with a generous transition period.,403,NA
43110,200710,"According to the Europe Report, EU accession costs amount to around CHF 3.4 billion annually.",000,NA
43110,200710,The federal budget should finance the costs of accession in such a way that the beneficiaries of accession cover the lion's share of the costs.,000,NA
43110,200710,The demands of the Greens for EU accession must not be undermined even before the accession negotiations by a submissive following of problematic EU regulations (e.g. Cassis de Dijon principle).,202,NA
43120,200710,Assume responsibility and live and politicize respectfully,NA,NA
43120,200710,We see politics as a comprehensive approach to the participation of our social coexistence.,305,NA
43120,200710,We want to assume our responsibility and make moderate use of our scarce natural and financial resources.,305,NA
43120,200710,"The goal is to keep the sustainability triangle of environmental, social and economic issues in balance.",501,NA
43120,200710,"Since we will continue to depend on an intact environment and healthy finances in the future, we must not live at the expense of future generations in any area.",501,NA
43120,200710,We therefore want to overcome the conventional left-right scheme.,305,NA
43120,200710,The state has to create the conditions so that later generations can live in such a way that they do not have to pay off mortgages from our time.,408,NA
43120,200710,"To this end, we want to work primarily with market-based instruments and incentive taxes.",408,NA
43120,200710,These must create incentives for moderation.,408,NA
43120,200710,Prohibitions and commandments are to be used only secondarily.,408,NA
43120,200710,We want to pursue our goals by treating each other with mutual respect.,606,NA
43120,200710,The Green Liberals pursue a fact-based policy.,305,NA
43120,200710,1. environment,NA,NA
43120,200710,We all depend on an intact environment as a basis for life.,501,NA
43120,200710,"Therefore, we also understand environmental protection as the protection of people.",501,NA
43120,200710,We see the avoidance of environmental damage as an important contribution to the survival of mankind.,501,NA
43120,200710,"We want to leave our neighbors a world worth living in, without legacy burdens.",501,NA
43120,200710,Future generations should also be able to have fun and enjoy life!,501,NA
43120,200710,1.1 Energy and climate,NA,NA
43120,200710,"In terms of sustainability, energy should primarily be used efficiently and saved in all areas.",501,NA
43120,200710,Energy that is not consumed does not have to be produced in some way first.,501,NA
43120,200710,Our society will always depend on energy as a key resource.,501,NA
43120,200710,"This should be produced as CO2-neutral, renewable and alternative as possible with the most modern and efficient technologies. (Keywords: Hydropower, wood, solar, wind, biogas, geothermal, combined heat and power, hydrogen).",501,NA
43120,200710,"The state should control this with incentive taxes, sensitization and setting an example instead of prohibitions.",501,NA
43120,200710,"In this way, we protect our climate and preserve the limited amount of valuable oil for our future.",501,NA
43120,200710,"Nuclear power plants (NPPs), with their risks and waste issues, are neither an economic nor an ecological solution.",501,NA
43120,200710,"No new nuclear power plants are to be built, nor are the existing operating licenses to be extended.",501,NA
43120,200710,The repository issue must be approached in a participatory manner.,501,NA
43120,200710,"As soon as the amount of high-level waste to be stored has been defined by a clear decision to phase it out, a suitable site for a deep geological repository should be evaluated, if possible in Switzerland.",501,NA
43120,200710,Green Liberal Party Switzerland P.O. Box 367 3000 Bern 7 Tel 031 322 60 57,NA,NA
43120,200710,schweiz@grunliberale.ch,NA,NA
43120,200710,www.grunliberale.ch,NA,NA
43120,200710,1.2 Air,NA,NA
43120,200710,Good air quality is a basic requirement for our existence and part of our quality of life.,501,NA
43120,200710,"We therefore want the Clean Air Ordinance (LRV) to be consistently complied with (ozone, particulate matter, hydrocarbons, etc.)",501,NA
43120,200710,The CO2 tax is also urgently needed for fuels and must be able to have a steering effect in terms of its level.,501,NA
43120,200710,A climate cap may only serve as a supplement.,501,NA
43120,200710,1.3 Airport,NA,NA
43120,200710,We are also in favor of an ecologically compatible airport as a locational advantage for our economic region.,501,NA
43120,200710,"However, in order to maintain the quality of life for the people, we demand clear framework conditions: from an ecological point of view, it would be desirable to cap the number of aircraft movements at 250,000 per year.",501,NA
43120,200710,"Realistically enforceable are 320,000 movements per year and in the sense of a pragmatic solution, the Green Liberals accept this.",501,NA
43120,200710,We demand seven hours of night-time rest,501,NA
43120,200710,and a restriction to flights that are important for Switzerland as a business location in the night-time hours of 22-23 h and from 06:00 - 07:00,501,NA
43120,200710,and no capacity-increasing changes to the existing runway system.,501,NA
43120,200710,A new set of operating regulations must not unhinge the valid spatial planning,501,NA
43120,200710,and must bring relief to all affected cantons as a whole.,501,NA
43120,200710,"Within these guard rails, we stand by an efficient international airport.",501,NA
43120,200710,"In principle, the railroad should be given priority.",501,NA
43120,200710,1.4 Transport and spatial planning,NA,NA
43120,200710,"We want to bring living, leisure, shopping and working closer together.",501,NA
43120,200710,This reduces the need for mobility.,501,NA
43120,200710,The necessary mobility in our society should be handled as ecologically as possible.,501,NA
43120,200710,Ecologically oriented spatial planning prevents undesirable developments in traffic with environmental damage.,501,NA
43120,200710,Sustainable mobility with true costs also takes external costs into account.,501,NA
43120,200710,It encourages people to switch to public transport (PT).,501,NA
43120,200710,"Instead of building new roads, public transport must be specifically promoted, e.g. with a redirection of fuel duty money for an increase in funding for the further development of the OeV infrastructure, the extensions of suburban railroad systems and the connection to the high-speed railroads of the EU.",501,NA
43120,200710,"The car should be used responsibly, moderately and on one's own responsibility.",501,NA
43120,200710,Our modern society needs a healthy measure of sensible mobility in all areas.,501,NA
43120,200710,Transit goods belong consistently on the railroads so that truck traffic does not continue to increase.,501,NA
43120,200710,"In order to enforce environmental law, the right of associations to lodge complaints is a pragmatic and effective approach that must take effect in the event of omissions by the authorities and should not be delegated to the level of private complaints.",501,NA
43120,200710,1.5 Nature and agriculture,NA,NA
43120,200710,"We want to preserve nature in its natural, original, free landscapes and maintain biodiversity,",501,NA
43120,200710,but also maintain or promote important recreational areas and green oases in the settlement area.,501,NA
43120,200710,"In 20 years, the agglomerations around the larger cities should still be attractive areas with an intact landscape where people can live, work and feel comfortable.",501,NA
43120,200710,"In the peripheral areas, a high level of consideration for the landscapes as recreational areas is necessary, yet there should be room for ecologically compatible tourism.",501,NA
43120,200710,This is the only way to preserve our quality of life and Switzerland's high attractiveness as a business location.,501,NA
43120,200710,"We support a GMO-free, organic agriculture with contemporary animal welfare that produces healthy food.",703,NA
43120,200710,We are against pure structural preservation and are committed to an agriculture that functions according to the motto: quality instead of quantity.,703,NA
43120,200710,We advocate the careful use of water and support the renaturation of watercourses.,501,NA
43120,200710,2. finances and economy,NA,NA
43120,200710,We want a state that does not leave our children mountains of debt.,414,NA
43120,200710,It should function like a modern service company.,303,NA
43120,200710,It should not be further inflated (more personal responsibility),303,NA
43120,200710,and used as a solution for all social and economic problems.,303,NA
43120,200710,"Nevertheless, we stand by our state - efficient and focused on core tasks.",000,NA
43120,200710,"For us, this includes all tasks related to the security of supply of the population (e.g. public transport, water, electricity).",000,NA
43120,200710,Privatisations of state-owned enterprises should be approached defensively and examined carefully.,413,NA
43120,200710,We expect business leaders to act ethically and responsibly toward people and the environment.,501,NA
43120,200710,"The state should actively support and promote innovative SMEs and spinoffs (business), (e.g. with incentives such as an innovation risk guarantee).",402,NA
43120,200710,"This makes qualitative, sustainable growth possible.",410,NA
43120,200710,A sustainable policy also includes finances.,414,NA
43120,200710,The state should not spend more than it takes in and should set clear spending priorities.,414,NA
43120,200710,"Necessary reorganizations of the public financial budget with the existing structural problems, should be done with targeted waiver planning.",414,NA
43120,200710,The tax rate must not be a taboo here.,414,NA
43120,200710,The goal at all levels must be a stable tax rate in the long term and countercyclical behavior.,409,NA
43120,200710,We want to restructure the financial system with an ecological tax reform and simplify it as much as possible overall.,408,NA
43120,200710,"3. social affairs, education and health",NA,NA
43120,200710,3.1 Social services,NA,NA
43120,200710,"In emergency situations, everyone should receive the support they need to live in dignity.",504,NA
43120,200710,"The state should promote personal achievement, a sense of responsibility, solidarity and neighborly help, and not take all responsibility away from the responsible individual.",606,NA
43120,200710,"State support should be perceived with moderation, reasonableness and always with a view to helping people help themselves.",504,NA
43120,200710,Appropriate incentives must be created for this.,504,NA
43120,200710,3.2 Family,NA,NA
43120,200710,Children must not be a risk of poverty.,503,NA
43120,200710,"There is a need for more modern services such as lunch counters, supplementary benefits for families, day schools and more part-time positions at all levels - also for men.",504,NA
43120,200710,"The state should not relieve families of their child-rearing responsibilities, but it should support them in doing so.",504,NA
43120,200710,3.3 Asylum and foreigners,NA,NA
43120,200710,"Switzerland has a humanitarian tradition: humane, reasonable, balanced and solidary.",601,NA
43120,200710,We need short procedures.,000,NA
43120,200710,Abuses must be combated in a targeted manner.,605,NA
43120,200710,Swiss and foreigners must do their part and make a mutual effort to integrate - in keeping with our right to hospitality.,606,NA
43120,200710,Problems of integration must be addressed openly and pragmatically.,000,NA
43120,200710,We want to enable targeted immigration - in line with the needs of our society and economy.,000,NA
43120,200710,"In the sense of targeted development work, temporary stays for foreigners from poor countries for training purposes should also be possible.",107,NA
43120,200710,"After their return, they are to apply what they have learned in their home country.",107,NA
43120,200710,3.4 Education/school,NA,NA
43120,200710,Education is an important resource - we take this fact seriously!,506,NA
43120,200710,"We need a comprehensive and intercantonally coordinated education with head, hand, heart for all.",506,NA
43120,200710,There should also be better coordination and more sustained investment in higher education and research.,506,NA
43120,200710,This will enable us to maintain our leading position worldwide and create jobs.,506,NA
43120,200710,3.5 Health,NA,NA
43120,200710,Sickness and death are part of life.,000,NA
43120,200710,The confrontation with one's own finiteness and the technical possibilities of prolonging life is necessary.,000,NA
43120,200710,We are otherwise creating an ultimately unaffordable health care system.,504,NA
43120,200710,"The Green Liberals want a level playing field for alternative and conventional medicine, prevention instead of expensive repair, eliminating the causes instead of fighting the symptoms, and promoting personal responsibility.",504,NA
43120,200710,4. europe,NA,NA
43120,200710,"Primarily, we see the bilateral way today.",110,NA
43120,200710,"Therefore, Yes to Bilateral Agreements II and Yes to the implementation of Bilateral Agreements I in the new EU member states.",110,NA
43120,200710,Whether further bilateral agreements will be possible remains to be seen.,110,NA
43120,200710,That is why accession to the EU will have to be reassessed later.,000,NA
43120,200710,"However, this must be well prepared.",000,NA
43320,200710,Globalization - the ever closer interconnection of countries and peoples of the world - affects all countries and all areas of life.,407,NA
43320,200710,This closer integration holds great opportunities and is to be welcomed in principle.,407,NA
43320,200710,"The SP notes, however, that the neoliberal offensive has succeeded in shaping globalization unilaterally in favor of the powerful and privileged, first and foremost the transnational corporations and financial firms.",503,NA
43320,200710,"Instead of reducing poverty and strengthening environmental and political sustainability, the gap between rich and poor has widened, the environment continues to be shamelessly exploited despite all the lip service paid to it, and democratic structures in many countries of the South and East are weak or completely absent.",503,NA
43320,200710,"This primarily affects women, children and young people.",503,NA
43320,200710,This kind of globalization is driving millions of people to flee their homes today.,503,NA
43320,200710,The SP is convinced that it was political decisions that drove globalization at the expense of the weakest.,503,NA
43320,200710,It is also up to policymakers to reshape globalization in a way that benefits everyone.,503,NA
43320,200710,"Not only the economy, but also politics must be globalized in order to strengthen social justice, ecological sustainability and democracy, and finally overcome poverty.",503,NA
43320,200710,The inclusion of all parts of the world in equal political decision-making and the fair balance between North and South are more urgent than ever.,503,NA
43320,200710,The SP shows which instruments can be used to shape globalization in a social and ecological way for the benefit of all people:,503,NA
43320,200710,The positions of the SP:,NA,NA
43320,200710,Switzerland must work for enforceable global institutions as well as universally valid agreements that are suitable for balancing the interests between strong rich and poor weaker countries.,503,NA
43320,200710,Multilateral regulations must have clear priority over bilateral agreements.,107,NA
43320,200710,Social globalization requires increased leadership from the UN.,107,NA
43320,200710,"Switzerland should support the transformation of the UN Economic and Social Council (ECOSOC) into a Council for Economic, Social and Environmental Security with the power to issue directives and take decisions.",107,NA
43320,200710,"In global institutions such as the WTO, the UN, the Monetary Fund and the World Bank, institutional reforms are needed that aim at more transparency and democracy and help weaker states to gain more influence (capacity building).",201,NA
43320,200710,"As announced, the WTO Doha trade round must become a development round.",107,NA
43320,200710,This is also essential in view of the UN Millennium Development Goal to halve the proportion of people living in absolute poverty and hunger by 2015.,107,NA
43320,200710,"The World Trade Organization must no longer be an independent organization, but a structure linked to the United Nations.",107,NA
43320,200710,Their work must be integrated into the UN-led policy framework.,107,NA
43320,200710,Switzerland should advocate unilateral and unconditional concessions to the poorest states and provide them with concrete support in achieving minimum social and environmental standards.,107,NA
43320,200710,Institutional learning in the WTO must be significantly strengthened.,107,NA
43320,200710,"The impact of WTO decisions on women, children, poverty and ecology, especially in developing countries, must be regularly evaluated and taken into account in new decisions.",107,NA
43320,200710,Social and environmental dumping must no longer be a competitive advantage in the world market.,503,NA
43320,200710,"Multilateral regulations must set clear framework conditions for business with the aim of making the global economic order fairer, enforcing minimum social standards and effectively protecting the environment.",503,NA
43320,200710,Switzerland must work to ensure that the social provisions of the International Labor Organization and environmental protection provisions are also applied in trade law.,503,NA
43320,200710,Of particular importance are binding standards against the exploitation of women in the labor market.,503,NA
43320,200710,"Switzerland should work to ensure that the corresponding provisions of the EU Directives on Equal Rights for Women and Men, the UN Convention against all Forms of Discrimination against Women and the resolutions of the UN World Conference on Women, in particular the recommendations of the ""Beijing Action Plan"", are implemented and further developed worldwide.",503,NA
43320,200710,Switzerland must work for a revision of the WTO agreement on agriculture in such a way that the right to food security is also guaranteed for the countries of the South.,107,NA
43320,200710,"Switzerland should grant the 49 least developed countries full access to the Swiss agricultural market, relax rules of origin for this group of countries, and reduce tariff protection for processed agricultural products so that they can develop their own food industries.",107,NA
43320,200710,"For development policy reasons, the WTO must grant developing countries the possibility of temporarily protecting newly emerging industries in a differentiated manner with trade-restrictive measures (including industrial tariffs).",107,NA
43320,200710,"At the same time, the poorest states must be given preferential access to the markets of the rich states; asymmetrical market opening is needed for their industrial products.",107,NA
43320,200710,"Since the GATS carries a major risk of liberalization, the SP Switzerland is committed to ensuring that the Federal Council and Parliament do not enter into any commitments in the GATS that could somehow jeopardize the public service worldwide.",406,NA
43320,200710,The GATS negotiations must not lead to any cuts in the public service!,406,NA
43320,200710,"In addition, Switzerland must push for development policy safeguards in the GATS so that developing countries can build up their own service sectors and protect themselves against harmful practices by trans- and multilateral companies.",107,NA
43320,200710,"Strong multilateral regulation of trade in services must ensure that public service is preserved, that development policy demands are respected, and that the weaker are effectively protected against the more powerful on the world market.",503,NA
43320,200710,"Switzerland should advocate an amendment to the TRIPS agreement on intellectual property so that the countries of the South are given the right to shape their patent law in line with their level of economic development,",503,NA
43320,200710,"sections of the population are always given access to low-cost medicines, in particular against AIDS, and that",107,NA
43320,200710,"the patenting of life, including seeds, is excluded.",107,NA
43320,200710,"In the event of financial crises, the private sector must also be held accountable.",107,NA
43320,200710,"In the event of liquidity crises, it should be prevented from unilaterally withdrawing funds by means of credit lines.",107,NA
43320,200710,"Likewise, as a beneficiary of the international financial system, it must share in the risks and should not leave losses solely to the public sector.",503,NA
43320,200710,The World Health Organization must be given back the independence it has lost in favor of economic interests and military-technocratic requirements.,107,NA
43320,200710,"Abolish the unhealthy subordination links between the World Health Organization (WHO) and the International Atomic Energy Agency (IAEA) regarding all health issues related to ionized radiation (minimizing the effects of Chernobyl, depleted uranium problem, etc.).",503,NA
43320,200710,Over one billion people live in absolute poverty.,107,NA
43320,200710,"More people die from hunger and malnutrition than from AIDS, malaria and tuberculosis combined.",107,NA
43320,200710,Hunger also claims about 1000 times more lives than all wars.,107,NA
43320,200710,"Glaciers and polar ice are melting, and climate change is in full swing, with potentially catastrophic consequences for the environment, economy and social fabric worldwide.",501,NA
43320,200710,"At the UN Millennium Summit in New York and the Sustainability Summit in Johannesburg, there was a consensus that the rich countries face a threatening future if business and politics do not respond to the global challenges, risks and downsides of globalization.",107,NA
43320,200710,"The world can only become safer and more peaceful if the Millennium Development Goals - first and foremost, halving poverty by 2015 - protecting our environment and sharing scarce resources equitably are actually implemented.",107,NA
43320,200710,The world has become an interdependent system.,107,NA
43320,200710,"Prosperity, security and democracy in Europe and Switzerland increasingly depend on global processes.",107,NA
43320,200710,Switzerland ranks high in the globalized world economy.,107,NA
43320,200710,"Without massive investment in international solidarity and global policies to overcome poverty, increase social justice, and effectively mitigate climate change, Switzerland is putting its foreign policy credibility at risk and jeopardizing the basis of its own prosperity, security, and democracy in the long term.",107,NA
43320,200710,"The SP therefore calls for a massive strengthening of development cooperation, a sustainable reduction in the international debt of the poorest countries, innovative instruments for financing development and greater coherence in foreign economic relations as a whole.",107,NA
43320,200710,The positions of the SP:,NA,NA
43320,200710,Switzerland has to increase the public funds for development aid to 0.7% of the gross national income (GNI) by 2010 and to 1.0% by 2015 (status in 2006 and 2007 due to statistical tricks: 0.40%).,107,NA
43320,200710,Switzerland should contribute constructively to the international establishment of innovative instruments for development financing.,107,NA
43320,200710,"There is a need for a kerosene and air ticket tax, and there is a need for a currency transaction tax on short-term speculative transactions, which could act as a steering instrument to stabilize international financial markets while providing additional funds to finance global needs.",107,NA
43320,200710,"Switzerland's development cooperation should make a high-quality contribution to achieving the Millennium Development Goals, strengthen good governance and democratic participation by civil society, and help reduce violence and promote peace.",107,NA
43320,200710,"In particular, this includes programs that build on the supporting economic role of women and combat the socially entrenched discrimination and exploitation of women and children.",107,NA
43320,200710,Developing countries need to be freed from the legacy of over-indebtedness so that they can devote more resources to poverty reduction.,107,NA
43320,200710,Switzerland should advocate sustainable debt relief and a development policy that reduces developing countries' dependence on external sources of financing.,107,NA
43320,200710,"The debt relief process should be designed in such a way that it promotes democratization and good governance for more social justice, peace and ecological responsibility in the countries concerned.",107,NA
43320,200710,The Federal Council should again advocate the creation of an international insolvency procedure that offers over-indebted countries protection against powerful creditors and guarantees their own ability to act.,107,NA
43320,200710,"Switzerland should work constructively at international level to develop effective instruments to combat tax and capital flight, abandon the distinction between tax evasion and tax fraud and grant administrative assistance in cases of tax flight and tax evasion while safeguarding fundamental rights.",107,NA
43320,200710,"Developing countries and countries in transition must be able to introduce or maintain capital account restrictions, at least temporarily.",107,NA
43320,200710,"Switzerland should work within the World Bank to ensure that it acts in a results-oriented manner and reviews the effectiveness of its work through rigorous quality control and evaluation of activities based on the defined target system: achieving the Millennium Development Goals, in particular halving poverty by 2015, combating environmental degradation, implementing and further developing social and environmental standards, gender equality and combating corruption in the World Bank and the recipient countries.",107,NA
43320,200710,"In order to achieve these goals, independent appeal bodies must also be established.",107,NA
43320,200710,Switzerland should participate in the implementation of the OECD proposals for an ecological tax reform in favor of sustainable development and poverty reduction.,107,NA
43320,200710,"The World Bank's water privatization programs, which are geared more to the profits of the companies involved than to the basic provision of public goods, must be stopped. The World Bank must:",107,NA
43320,200710,"democratize its governance structures, thereby giving developing countries equal influence;",201,NA
43320,200710,introduce an international insolvency procedure;,107,NA
43320,200710,find a fair solution to the problem of illegitimate debts accumulated by dictatorships; work for,503,NA
43320,200710,"effective prevention of financial crises, in particular by reducing the risks arising from highly volatile international financial flows; and",107,NA
43320,200710,combat excessive tax competition.,107,NA
43320,200710,11. Switzerland should work to ensure that the International Monetary Fund (IMF),107,NA
43320,200710,"12. Switzerland should work to ensure that the World Bank and the International Monetary Fund (IMF), when granting loans to developing countries, refrain from structural adjustment programs that force these countries into liberalization, privatization and budget cuts in the social sector.",107,NA
43320,200710,"The long period of weak growth between 1990 and 2004 caused many problems for Switzerland: too high unemployment, too few contributions to social insurance, insufficient labor force integration of women.",410,NA
43320,200710,"Despite rising productivity, domestic demand remained weak.",410,NA
43320,200710,Disposable incomes stagnated.,410,NA
43320,200710,The public sector increased the pressure to save money.,410,NA
43320,200710,"The increased economic growth after 2004 must be sustained with an economic policy that is economically, socially and ecologically sustainable.",410,NA
43320,200710,Economic: Full employment is not possible without strong growth.,410,NA
43320,200710,Growth opportunities can be strengthened through innovation and by strengthening domestic demand.,410,NA
