party,date,text
43320,197510,"Der freisinnige Vorschlag, die AHV-Renten zu kürzen, ist nur ein unschönes Beispiel für solche politischen Absichten."
43320,197510,Stopp einer solchen Politik!
43320,197510,"85 von 100 Erwerbstätigen sind lohnabhängige Arbeitnehmer - Arbeiter, Angestellte, Techniker und Beamte."
43320,197510,"Sie tragen die Kosten, welche durch den Missbrauch der Macht des Geldes entstehen."
43320,197510,"Ihre Stärke ist ihre grosse Zahl, ihre gewerkschaftliche Organisation und nicht zuletzt ihr Stimm- und Wahlzettel."
43320,197510,"Es gilt, den demokratisch bestimmten Staat zu stärken, der schliesslich das Werk des Volkes sein soll."
43320,197510,"Nur so besteht Aussicht darauf, die Lage zu meistern und für alle Menschen in unserem Land  soziale Sicherheit wirtschaftliche Sicherheit  politische Sicherheit  zu schaffen."
43320,197510,Für das wirtschaftliche Gleichgewicht.
43320,197510,"Die gegenwärtigen Ungleichgewichte im wirtschaftlichen Bereich zeigen deutlich auf, dass eine Wirtschaft keine wirtschaftliche und soziale Stabilität zu gewährleisten vermag, wenn sie auf blindem Wachstum beruht und ihre Produktion vorwiegend privaten Interessen dient."
43320,197510,Eine solche Wirtschaft bekommt weder Inflation noch Rezession in den Griff.
43320,197510,Sie vergeudet die Güter dieser Erde ebenso wie die menschliche Arbeitskraft und führt zur Verschmutzung und Vergiftung der natürlichen Umwelt.
43320,197510,Aberjuch die Forderung nach dem Null-Wachstum ist verfehlt.
43320,197510,Noch müssen die Lebensverhältnisse eines sehr grossen Teils unserer Bevölkerung verbessert werden.
43320,197510,"Entscheidend fällt immer mehr ins Gewicht, was beim wirtschaftlichen Wachstum den Vorrang erhält."
43320,197510,"Es ist höchste Zeit, damit aufzuhören, alle wirtschaftlichen Anstrengungen in Produktion und Konsum dem privaten Profitstreben unterzuordnen."
43320,197510,"Wir steuern ein ausgeglichenes Wachstum an, das sich zuerst an qualitativen und sozialen Zielsetzungen orientiert."
43320,197510,"Die ge-  genwärtige Parlamentsmehrheit zeigte sich bisher nicht bereit, solche Prioritäten zu setzen und die öffentliche Hand mit den hiefür notwendigen Mitteln auszustatten."
43320,197510,Es sind aufgeschlossenere Parlamentsmehrheiten erforderlich.
43320,197510,Sie können nur durch den Wähler Zustandekommen.
43320,197510,"Die Sozialdemokraten, die ihre Eigenständigkeit sowohl gegenüber sozial rückständigen und bremsenden Kräften als auch gegenüber abenteuerlich ausgerichteten Kreisen klar bewahren, bildenden unerlässlichen Kern einer Mehrheit, die als Ziel der Eidgenossenschaft in der Wirtschaftpolitik die Sicherheit des Arbeitsplatzes für Mann und Frau und die Erhaltung der Kaufkraft garantieren will."
43320,197510,Die Technik unseres Zeitalters enthält die notwendigen Voraussetzungen für die Befreiung aller Menschen von materieller Not.
43320,197510,Aber diese Möglichkeiten werden noch nicht nach Massgabe der menschlichen Belange und der Bedürfnisse der Völker eingesetzt - das Besitzmonopol bestimmt ihren Einsatz.
43320,197510,Unter solchen Bedingungen verschärft die neue Technologie die Entpersönlichung der Arbeit.
43320,197510,"Insofern fordern die Sozialdemokraten und die Gewerkschafter, dass diese Technologie in den Dienst am Menschen gestellt wird."
43320,197510,Wir fordern eine demokratische Planung der Produktion und die Mitbestimmung der Arbeitnehmer und ihrer Organisationen.
43320,197510,"Die Struktur der Wirtschaft muss einer umfassenden Politik unterzogen werden, die Richtlinien erlässt über die  Standorte von Unternehmen, die Verwendung der Energie Und die Aufgabenteilung der Verkehrsmittel."
43320,197510,"Die Kontroverse um die Ölkrise und die Widerstände gegen den Bau von Kernkraftwerken zeigen klar auf, dass der Schweiz eine Gesamtkonzeption für die Energiepolitik fehlt."
43320,197510,Diese muss sich an folgenden Zielen ausrichten:  1.
43320,197510,Gewährleistung der für die Arbeitsplatzsicherung und für eine vernünftige Wirtschaftsentwicklung gesamtgesellschaftlich notwendigen Energieversorgung.
43320,197510,"Wahrung der technischen Sicherheit zum Schutze des Menschen, insbesondere beim Betrieb von Kernkraftwerken."
43320,197510,"Grösste Schonung der Umwelt und der natürlichen Ressourcen, unter anderem durch Verwendung regenerierbarer, immissionsarmer Energien und durch Ausschöpfung aller Energiesparmöglichkeiten."
43320,197510,Festlegung der zulässigen Umweltbelastung.
43320,197510,Verminderung der Auslandabhängigkeit ohne einseitige Abstützung auf einzelne Energieträger.
43320,197510,Rücksichtnahme auf die Belange der Raumordnung beim Bau von Grossenergieanlagen.
43320,197510,"Solange keine Gesamtenergiekonzeption besteht, dürfen keine Kernkraftwerke gegen den Willen der betroffenen Kantone und Gemeinden gebaut werden."
43320,197510,Langfristige Voraussetzung zur Verwirklichung dieses Energiekonzepts ist die Vergesellschaftung der Energiewirtschaft und deren Kontrolle durch das Volk.
43320,197510,Die Lösung des Verkehrsproblems in den grossen Agglomerationen hat dringlichen Charakter angenommen.
43320,197510,Das vergangene Jahrhundert war gekennzeichnet durch den Bau unserer Eisenbahnen.
43320,197510,Der Aufbau eines leistungsfähigen Stressen-und Autobahnnetzes war eine der grossen Verwirklichungen der Nachkriegsjahre.
43320,197510,Eine dringliche und anspruchsvolle Aufgabe erwartet uns nun mit der Erweiterung der Öffentlichen Verkehrsmittel interregional und in den Ballungsräumen unserer Bevölkerung.
43320,197510,Die SPS setzt sich für eine umfassende verbesserung de Berglandwirtschaft und für die Erhaltung der Kulturlandschaft ein.
43320,197510,Sie fordert eine bessere Verteilung der landwirtschaftlichen Bundesbeiträge zugunsten der Bergbauern.
43320,197510,Die heutige Lage erfordert dringliche Massnahmen für die wirtschaftliche Entwicklung und die Sicherung der Kaufkraft:  • Gewährleistung eines die Vollbeschäftigung sichernden Investitionsvolumens unter Berücksichtigung sozialer und öffentlicher Prioritäten.
43320,197510,"• Eindämmung der Preise und Gewinne,  • Unterordnung der Kreditinstitute, insbesondere der Grossbanken, unter die Interessen der Allgemeinheit durch staatliche Rahmenbedingungen für ihre Kreditpolitik oder durch Verstaatlichung."
43320,197510,«  • Gleichmässigere Einkommensverteilung.
43320,197510,• Die Nationatbank hat sich in ihrer Konjunktur- und Währungspolitik den politischen Behörden zu unterziehen.
43320,197510,• Laufende Anpassung der Löhne und Renten an die Teuerung.
43320,197510,"• Auf steuerlichem Gebiet die Entlastung der niederen Einkommen, Steuerharmonisierung für die juristischen Personen und die hohen Einkommen sowie Freihaltung der Güter und Dienstleistungen des täglichen Bedarfs von indirekten Steuern."
43320,197510,Die SP-Reichtumssteuer-Initiative ist eingereicht.
43320,197510,• Revision des Bodenrechts.
43320,197510,"Das neue SP-Volksbegehren sieht vor, das anonyme Bodeneigentum zurückzudrängen."
43320,197510,"Die bestehende parlamentarische Mehrheit hat dem Bunde das Instrumentarium verweigert, das er braucht, um die Wirtschaft zu gesunden."
43320,197510,"Unter dem Druck von Unternehmer- und Finanzkreisen wurden die notwendigen Massnahmen unterlassen, solange es noch Zeit war - die Notstandsbeschlüsse der letzten Zeit kamen zu spät - schon war der Mechanismus grundlegend gestört."
43320,197510,"Die Ziele, welche die Eidgenossenschaft für die Arbeitnehmer verfolgen muss, sind:  • Erhaltung der Kaufkraft, gesunde Währung  • Sicherheit des Arbeitsplatzes für Männer und Frauen  Die Sicherheit des Arbeitsplatzes."
43320,197510,Die Sicherheit des Arbeitsplatzes setzt die öffentliche Aufsicht über die Wirtschaft sowie die betriebliche und überbetriebliche Mitbestimmung der Arbeitnehmer und ihrer Organisationen voraus.
43320,197510,Zur politischen  Demokratie muss sich die wirtschaftliche gesellen.
43320,197510,Die heutige Lage erfordert folgende  Sofortmassnahmen:  1.
43320,197510,Garantie des Arbeitsplatzes ohne jede  Benachteiligung z.B.
43320,197510,aus Gründen des Alters oder des Geschlechts  2.
43320,197510,Verkürzung der Arbeitszeit und Reduktion der Schichtarbeit in alten von der Rezession bedrohten Branchen  3.
43320,197510,"Gewährung eines Einkommens an jene bereits arbeitslosen Arbeitnehmer, die noch nicht in den Genuss von Leistungen einer Arbeitslosenkasse kommen  4."
43320,197510,Richtlinien und Normen für die berufliche Umschulung  5.
43320,197510,"Direkter Eingriff der öffentlichen Hand, insbesondere der Kantone, wenn eine Region oder ein industrieller Sektor in Schwierigkeiten gerät  6."
43320,197510,Öffentliche Kontrolle über Aufkaufe und Zusammenschlüsse von Unternehmen  7.
43320,197510,Erhöhung der Leistungsfähigkeit der kantonalen und regionalen Arbeitsämter und öffentliche Kontrolle der Stellenvermittlungsagenturen  Besonderer Beachtung bedarf das Problem der Arbeitsplatz-Sicherung für das weibliche Personal.
43320,197510,In der Hochkonjunktur bilden die Frauen ein willkommenes zusätzliches Arbeitskraft-Potential.
43320,197510,Sie dürfen nicht zum ersten und hauptsächlichen Opfer der Rezession gemacht werden.
43320,197510,"Die ledigen Frauen und Mütter, Witwen und Geschiedene stehen ihrerseits denselben Schwierigkeiten gegenüber wie ihre männlichen Kollegen und müssen denselben Schutz des Arbeitsplatzes geniessen."
43320,197510,"Die Politik der Vollbeschäftigung erfordert darüber hinaus, dass die öffentliche Investitionstätigkeit nicht versiegt und im Falle ungünstigen Wirtschaftsverlaufes erhöht wird."
43320,197510,"Es bedarf der wirksamen Solidarität aller Arbeitnehmer, ungeachtet ihres Geschlechts, ihres Alters oder ihrer Nationalität, um ein Höchstmass an Sicherheit des Arbeitsplatzes zu erreichen."
43320,197510,Soziale Sicherheit.
43320,197510,"Die Sozialpolitik ist aufs engste verzahnt mit der öffentlichen Finanzkraft und der Beschäftigungspolitik, Ein armer Staat kann nie ein sozialer Staat sein."
43320,197510,Die sozialen Verbesserungen und Fortschritte der letzten Jahre müssen erhalten werden.
43320,197510,"Die staatlichen Leistungen an die älteren Menschen, an die Invaliden, an Witwen und Waisen, an Lehrlinge und Studenten müssen der Einkommensentwicklung der aktiven Bevölkerung folgen und auf jeden Fall den täglichen Lebensbedarf decken."
43320,197510,"Grosse Anstrengungen und Fortschritte müssen aber noch gemacht werden, um die folgenden Ziele zu erreichen:  1."
43320,197510,Die Arbeitslosenversicherung muss für alle Arbeitnehmer des privaten Sektors obligatorisch erklärt werden.
43320,197510,Sie hat neu auch die Risiken für technologische und strukturelle Arbeitslosigkeit zu decken.
43320,197510,AHV und berufliche Vorsorge müssen gemäss Volksbeschluss ausgebaut werden:.
43320,197510,- die AHV/IV-Renten müssen mindestens der Teuerung angepasst werden.
43320,197510,- die allgemeine berufliche Altersvorsorge ist in kürzester Zeit zu verwirklichen.
43320,197510,"- Beide Säulen zusammen müssen den Betagten, den Hinterlassenen und den Invaliden die Fortführung ihrer gewohnten Lebenshaltung garantieren, wie es die Bundesverfassung vorsieht (Volksabstimmung vom Dezember 1972)."
43320,197510,"Die Kranken-, Unfall- und Mutter-schaftsversicherung muss unter Einbezug der Gesundheitsvorsorge so ergänzt werden, dass'sie allen heute nicht Versicherten offen steht, und dass familiengerechte Prämien mit Arbeitgeberbeiträgen eingeführt werden."
43320,197510,"Das Ziel der sozialen Sicherheit ist es, allen jenen, die daran gehindert oder nicht in der Lage sind, aktiv am Arbeitsprozess teilzunehmen, ein anständiges Leben zu ermöglichen."
43320,197510,"Auch sie gilt es am wirtschaftlichen Fortschritt teilhaben zu lassen, dessen Fundament zu legen sie mit ihrer Arbeit und ihrem Ersparten ja beigesteuert haben."
43320,197510,Ausländische Arbeitskräfte.
43320,197510,"Die Schweiz kann und darf sich nicht einfach über das Schicksal Jener europäischen Länder hinwegsetzen, welche durch internationale kapitalistische Fehlplanung einen Teil ihrer Bevölkerung zur Arbeitslosigkeit verurteilt haben."
43320,197510,Der Beschäftigungsrückgang in der Schweiz trifft auch die eingewanderten ausländischen Arbeitskräfte aus jenen Ländern hart.
43320,197510,"Unsere Verantwortung ihnen gegenüber zwingt uns, ihre rechtliche und soziale Stellung zu verbessern."
43320,197510,"Es müssen ihnen gegen alle Entscheide, die ihre Aufenthaltsberechtigung oder ihre soziale Sicherheit beeinträchtigen, Rechtsmittel an gerichtliche Instanzen zustehen."
43320,197510,Das wirkt sich nicht nur zu ihrem Vorteil aus.
43320,197510,"Es hindert auch die Unternehmer daran, die ausländ sehen Arbeitskräfte zur Lohndrückerei zu missbrauchen."
43320,197510,"Ebenso gilt es, die Saisonarbeiter den Jahresaufenthaltern gleichzustellen."
43320,197510,"Die gewerkschaftlichen Organisationen müssen alles daran setzen, die Sicherheit der ausländischen Arbeitnehmer zu fördern."
43320,197510,"Damit sie am gesellschaftlichen und politischen Leben unseres Landes mitbeteiligt sind, müssen sie Vernehmlas-sungsrechte in der Gesetzgebung von Bund, Kanton und Gemeinde erhalten."
43320,197510,Das bedingt freie Meinungsäusserung und Versammlungsfreiheit auch für sie.
43320,197510,Ebenso muss die Einbürgerung integrierter Einwanderer erleichtert werden.
43320,197510,Die Politik des Bundesrates-muss weiterverfolgt werden - Stabilisierung und allmählicher Abbau der Zahl der Ausländer in unserem Land.
43320,197510,Durch den fast vollständigen Einwanderungsstopp von Jahres aufenthaltern hat sich die Anzahl der ausländischen Arbeitskräfte in der Schweiz bereits vermindert.
43320,197510,Entlassene müssen volle berufliche Freizügigkeit haben.
43320,197510,Jeder Ausländer muss in gleicher Weise wie der einheimische Arbeitnehmer Zugang zur Arbeitslosenversicherung erhalten.
43320,197510,Die allgemeine politische Sicherheit.
43320,197510,Die wirtschaftliche und die soziale Sicherheit sind die unverzichtbaren Vorbedingungen zur allgemeinen politischen Sicherheit.
43320,197510,Diese entfaltet ihre Wirkung innerhalb und ausserhalb der Grenzen.
43320,197510,Innenpolitik.
43320,197510,"In verschiedenen Abstimmungen hat das Volk klargemacht, dass es eine soziale Schweiz ansteuert - und die menschlichen Belange nicht dem Dschungelgesetz des privaten Profits untergeordnet werden."
43320,197510,"Es strebt zu einer gerechteren Ordnung, die in Gesetzen verankert, eine gleichmassigere Verteilung der lebenswichtigen Güter erbringt."
43320,197510,"Unter Ausnutzung der internationalen Schwierigkeiten und der Rezession, welche die Kapitalisten machtmässig wieder begünstigen, versuchen diese nun, das Volk gegen den Staat aufzubringen und gegen Gesetze aufzuhetzen, denen es selbst zugestimmt hat."
43320,197510,Sie möchten der staatlichen Gemeinschaft sogar die Mittel für schon beschlossene Aufgaben vorenthalten.
43320,197510,"Sie hoffen, nicht nur Jeglichen Fortschritt abzublokken, sondern verlorenen Boden zurückzugewinnen und die Folgen der wirtschaftlichen Abschwächung auf das Volk abzuwälzen."
43320,197510,Die Sozialdemokratische Partei will für die vom Volk erworbenen Rechte und Einrichtungen kämpfen und sie weiter aus  bauen.
43320,197510,Arbeitnehmer: Weist die Einschüchterungspolitik der leeren Kassen zurück!
43320,197510,"Um die gebotenen Ziele zu verwirklichen, ist die breite Meinungs- und Informationsfreiheit unabdingbar."
43320,197510,"Es bedarf insbe-sondere der Freiheit der Medienschaffen-den, ihrer politischen und sozialen Informationsaufgabe ungehindert nachzukommen."
43320,197510,"Die SP Schweiz wendet sich strikt gegen die Versuche aus Rechtskreisen, Radio und Fernsehen zu bevormunden."
43320,197510,"Diese Kreise beabsichtigen nichts anderes, als alle Kritik von Institutionen und Organisationen, welche sich unter ihrer Kontrolle befinden, abzuklemmen."
43320,197510,Grundlage der demokratischen Gesellschaft ist das Grundrecht jedes Bürgers auf freie Information und Kommunikation.
43320,197510,"- Die Institutionen, welche Radio- und/ oder Fernsehprogramme im lokalen, regionalen oder nationalen Bereich produzieren und verbreiten, sollen Gesellschaften öffentlichen Rechts sein."
43320,197510,- Die Informationsfreiheit muss gefördert werden.
43320,197510,"Das ist nur dann möglich, wenn die Informationsschaffenden in der Erfüllung ihrer Informationspflicht nicht gehindert werden."
43320,197510,"- Die Informationspflicht kann nur erfüllt werden, wenn der Informationsschaffende das Recht der Zeugnisverweigerung hat, wenn er seine Informationsquellen nicht preisgeben muss."
43320,197510,- Die Ausbildung der Informationsschaffenden muss auf eine staatliche Grundlage gestellt werden.
43320,197510,"In den verschiedenen Sprachregionen unseres Landes müssen Medienschulen geschaffen werden, welche eine umfassende Bildung in allen Medien gewähr  leisten und auf eine diesem Beruf angemessene Durchmischung zwischen Theorie und Praxis achten."
43320,197510,"Der Zutritt zu diesen Schulen darf nicht von einem „Reifezeugnis"" abhangig gemacht werden."
43320,197510,"Die innere Freiheit und die Meinungsvielfalt sind bei Radio und Fernsehen durch die Mitbestimmung, Redaktionsstatute und die Verlagerung der Verantwortlichkeit zu den Produktionsteams zu gewährleisten."
43320,197510,Die Meinungsvielfalt in der Presse ist durch die innere Pressefreiheit zu sichern.
43320,197510,"Redaktionsstatute, welche die Mitbestimmung der Redakteure in Fragen der Grundlinie der Zeitung, der Anstellung, Entlassung, Versetzung von Redakteuren, der Änderung in der Unternehmensform, dem geplanten Zusammenwirken mit ändern Zeitungen oder Zeitschriften garantieren, sind in allen Zeitungs- und Zeitschriftenverlagen Verpflichtung."
43320,197510,Die unmittelbare Umwelt des Einzelnen gewinnt immer mehr an Gewicht.
43320,197510,Deshalb müssen im lokalen Bereich bei Radio und Fernsehen Möglichkeiten zur Selbstdarstellung geschaffen werden: Recht auf Antenne.
43320,197510,In diesem Zusammenhange kommt dem Kabelfernsehen entscheidende Bedeutung zu.
43320,197510,Es darf nicht ein Monopol privater Interessengruppen werden.
43320,197510,In seinen Programmen darf keine Werbung ausgestrahlt werden.
43320,197510,Ein demokratisches Informationswesen bedeutet: Vielfalt der Information.
43320,197510,• Presseorgane mit einer regionalen Monopolstellung sind in demokratischem Rahmen zur Publikation anderer Meinungen zu verpflichten.
43320,197510,• In demokratischem Rahmen ist das Gegendarstellungsrecht zu gewährleisten.
43320,197510,Für die Frauen in unserem Land.
43320,197510,"Trotz politischer Gleichberechtigung sind die Frauen noch immer in Familie, Gesellschaft sowie im öffentlichen Leben benachteiligt."
43320,197510,Die Untersuchung der Nationalen UNESCO-Kommission über die Frauen in der Schweiz hat das erwiesen.
43320,197510,Gewisse Fortschritte in der Gleichstellung der Frauen können zwar auch nicht ganz von der Hand gewiesen werden.
43320,197510,Doch viele Zugeständnisse sind konjunkturbedingt.
43320,197510,"Bei der Rückbildung der Konjunktur wurden nicht nur die Arbeitsplätze für die Frauen, sondern auch andere Fortschritte wieder abgebaut."
43320,197510,Unsere Frauen als Arbeitskraft - Manövriermasse der Arbeitnehmer?
43320,197510,"Unser Ziel ist es, die Frauen zu befähigen, die Ordnung ihres Lebens selbst in die Hand zu nehmen, die gesellschaftlicher Lebensbereiche und der in ihnen bestimmenden Machtverhältnisse, Ideologien und Interessen zu überblicken."
43320,197510,Deshalb stellen wir folgende Hauptforderungen auf:  Bildung: Gleichbehandlung der Mädchen in allen Bereichen und auf allen Stufen des Bildungswesens und der Berufsausbildung.
43320,197510,"Familie:  - Gleichberechtigung von Mann und Frau im Familienrecht  - Eine Ordnung im Steuerwesen, wel-  che für die unteren und mittleren Einkommen der getrennten Besteuerung gleichkommt."
43320,197510,"Gleiche flexible Altersgrenze für die Rentenberechtigung von Männern und Frauen  - Obligatorische Mutterschaftsversicherung  - Mutterschaftsurlaub von mindestens einem Jahr mit angemessenem Verdienstersatz  - Dreimonatige Fristenlösung bei Schwangerschaftsabbruch  - Schaffung von unentgeltlichen Beratungsstellen für Sexualberatung  Beruf:  - Schaffung der notwendigen Infrastrukturen (Kinderkrippen, Tagesschulen, Kindergärten, Gesamtschulen) zur Unterstützung der berufstätigen Frauen  - Chancengleichheit in Berufsausbildung und Aufstiegsmöglichkeiten  - Gleicher Lohn bei gleichwertiger Arbeit  - Schaffung von Schulungszentren für den Wiedereinstieg in den Beruf oder für Umschulung  - Sicherung der Arbeitsplätze  Aussenpolitik."
43320,197510,Die Schweiz ist keine friedliche Insel inntilten des Weltgeschehens.
43320,197510,Unser Schicksal; ist mit der politischen Lage in Europa und in der Welt vielfaltig verzahnt.
43320,197510,"Nicht die Verbarrikadierung unserer Grenzen, nicht eine masslose Überschätzung der eigenen nationalen Kräfte behütet uns davor,  die Opfer internationaler Umwälzung tragen zu müssen - sondern einzig und allein der vom ganzen Volk getragene Wille zur Selbstbehauptung, zur internationalen So-lidarität mit den Armen und Schwachen auf der ganzen Welt und zum konstrukti-ven Gespräch mit den wirtschaftlichen Konkurrenten und Partnern unseres Landes."
43320,197510,Wirtschaftlich bestimmte Aggressionen gegen unser Land sind eine Tatsache.
43320,197510,Hiezu tragen nicht zuletzt multinationale Gesellschaften bei.
43320,197510,"Soll unsere staatliche Gemeinschaft nicht ausländischen Einflüssen preisgegeben werden, so muss der Bund mit jenen Instrumenten ausgestattet werden, die es ihm erlauben, diesen Risiken zu begegnen und die Gefahr der wirtschaftlichen Überfremdung sowie spekulativen Umtriebe wirksam bannen zu können, welche das wirtschaftliche Gleichgewicht bedrohen."
43320,197510,Die SPS fordert insbesondere:  • Internationale Verhaltensgrundsätze für multinationale Gesellschaften (auch schweizerischen Ursprungs);  diese sind in Zusammenarbeit mit andern Regierungen zu entwickeln;  • Kontrolle von Kapitalexporten und ausländischen Investitionen in der Schweiz durch den Bund  Sicherheit Im Innern und Äussern.
43320,197510,"Militärische Konflikte auf unserem Kontinent sind nach wie vor wenig wahrscheinlich, können aber auch nicht ganz ausgeschlossen werden."
43320,197510,Die Schweizer Sozialdemokraten halten deshalb an der auf allgemeiner Wehrpflicht beruhenden Milizarmee fest.
43320,197510,"Für jene Mitbürger, die aus Gewissensnot keinen Militärdienst leisten  können, muss ein ziviler Ersatzdienst vorgesehen werden - ihre freie Entscheidung ist ohne Diskriminierung im zivilen Leben zu respektieren."
43320,197510,"Die Rechtsstellung des Soldaten muss verbessert, die Militärjustiz als Sondergerichtsbarkeit abgeschafft werden."
43320,197510,"Kämpfen können, um nicht kämpfen zu müssen, muss die Devise unserer militärischen Anstrengungen sein."
43320,197510,Der Aufwand für die Rüstung darf die Sozialausgaben nicht gefährden: Ohne soziale Sicherheit keine politische und nationale Sicherheit - ohne politische und nationale Sicherheit keine soziale Sicherheit und keine Möglichkeit zur Selbstbestimmung.
43320,197510,"Sollte die Internationale Energie-Agentur der Zielsetzung des Dialogs und des friedlichen Einvernehmens mit den erdölproduzierenden Ländern entgegenhandeln, so träte die SPS für den Austritt der Schweiz aus dieser Organisation ein."
43320,197510,Die Gesetzgebung über die Waffenausfuhr ist streng restriktiv auszulegen.
43320,197510,"Die schweizerische Sicherheitspolitik muss sich nach der realistischen Einsicht richten, dass die Sicherheit unseres Landes entscheidend vom Weltfrieden abhängt."
43320,197510,Daher gehört dazu als fundamentaler Pfeiler eine aktive Aussen- und Entwicklungspolitik.
43320,197510,"Voraussetzung hiefür ist das von den Sozialdemokraten verlangte Institut für Konfliktforschung, Friedenssicherung und Rüstungsbeschränkung als analysierendes und dokumentierendes Instrumentarium."
43320,197510,"Dem politischen Flüchtlingennmuss ein grosszügiges Asylrecht zugestanden  werden, aus welchem Lande sie auch immer stammen."
43320,197510,Unsere Entwicklungshilfe muss entscheidend verstärkt werden und hat sich nach den Grundsätzen wirksamer und selbstloser Solidarität zu richten.
43320,197510,"Sie muss den vorrangigen Bedürfnissen der Entwicklungsländer entsprechen und sich auf jene Länder beschränken, welche die ihnen zur Verfügung gestellten Mittel und Dienste dazu verwenden, die Lebensbedingungen der ärmsten Schichten der Bevölkerung und den Demokratisierungsprozess im Lande voranzubringen."
43320,197510,"In Staaten, in denen eine derartige Entwicklung nicht gewährleistet wird, muss die Entwicklungspolitik zum Ziele haben, gewaltlose Selbsthilfebewegungen benachteiligter Bevölkerungsgruppen zu fördern."
43320,197510,"Die wirtschaftlichen Schwierigkeiten zeigen deutlich, dass im Interesse der Wirtschaft und der Arbeitnehmer folgendes unternommen werden muss:  • Dem Staat sind die Mittel zuzugestehen, die er braucht, um Inflation und Rezession wirkungsvoll bekämpfen zu können  • Der Politik der leeren Kassen ist der Kampf anzusagen, weil sie den Aufbau der sozialen Sicherheit gefährdet und den Staat daran hindert, arbeitsbe-schaffend zu wirken  11  • Die wirtschaftliche Demokratie und die demokratische Planung sind zu verwirklichen, um Willkür und Vergeudung zu überwinden."
43320,197510,In den heutigen unsicheren Zeiten müs-sen die Lohnabhängigen näher zusammen rücken als in der Phase der Hochkonjunktur.
43320,197510,Der Kapital-Solidarität der bürgerlichen Kreise muss ihre Solidarität mit Entschiedenheit gegenübertreten.
43320,197510,Wir gehören nicht zu den Verfechtern des Nullwachstums.
43320,197510,Die Verteuerung der Erdölprodukte und die Knappheit wichtiger Rohstoffe weisen aber auf zentrale zukünftige Wirtschaftsprobleme hin.
43320,197510,"Deshalb sind wir der Meinung, nach Überwindung der Rezession könne und dürfe es nicht zu einer Fortsetzung der Verschwendungswirtschaft kommen, wie sie sich seit Beginn der sechziger Jahre auch in Europa und in der Schweiz zunehmend entwickelte."
43320,197510,"Es müssen nach unserer Auffassung Formen des wirtschaftlichen Wachstums gefunden werden, die es erlauben, unter Wahrung der Vollbeschäftigung vermehrt demokratisch bestimmte sozial- und gesellschaftspolitische Prioritäten zu setzen."
43320,197510,"Die allgemeine Lebensqualität und der Lebensstandard vor allem der wirtschaftlich und sozial schwächeren Schichten lassen sich auch in Zukunft verbessern, ohne den Verbrauch von Rohmaterialien und den Verschleiss der natürlichen Umwelt ins Uferlose zu steigern."
43320,197510,"Wir sind die erste Generation, der sich diese Aufgabe mit aller Schärfe stellt und über die Mittel verfügt, diese Aufgaben zu lösen."
43320,197510,"Wir Sozialdemokraten geben nicht vor, bereits alle Antworten zu Wir betrachten es jedoch seit jeher als unsere Hauptaufgabe, an einer Wirtschaftsordnung zu arbeiten, die allen Menschen, also auch den heute noch Benachteiligten, zum Wohle gereicht."
43320,197510,Die Alternative heisst:  Ungewissheit und Krisengefahr mit dem Bürgertum  oder  Mehr Sicherheit und Gerechtigkeit mit der SP Schweiz  SP Schweiz Zentralsekretariat kennen.
43320,197510,Pavillonweg 3  3012 Bern  Tel.
43320,197510,031 2411 15
43420,197510,Liberalismus Heute  Die Frage «Wohin steuern wir eigentlich?» beschäftigt immer mehr Leute.
43420,197510,"Die einen sind durch die rasche technische und industrielle Entwicklung und die mit ihr verbundene Ueberbeanspruchung der natürlichen Lebensgrundlagen, durch die weltweite Bevölkerungsexplosion und den Raubbau an den Rohstoffen beunruhigt;  andere beklagen den Verlust an Gemeinschaftssinn, sozialer Geborgenheit und der Ueberblickbarkeit vertrauter Verhältnisse; und schliesslich Wird die Frage nach der Freiheit in einer mehr und mehr organisierten und fusionierten Welt aufgeworfen und vor einer Ueberbeanspruchung von Staat und Wirtschaft gewarnt."
43420,197510,"Zweifel sind aufgetaucht, ob wir noch auf dem richtigen Wege sind oder ob wir uns nicht in den Alltagsaufgaben verloren und die Kompassrichtung verfehlt haben."
43420,197510,Angesichts dieser Verunsicherung ist das Bedürfnis nach einer Neubesinnung auf die Grundsätze und die Ziele des Liberalismus erwacht.
43420,197510,"Seit ihren Anfängen hat die Freisinnig-Demokratische Partei der Schweiz ihr Leitbild auf das Wertsystem des Liberalismus ausgerichtet, das auch der Schaffung unseres Bundesstaates zugrunde lag."
43420,197510,"Sind aber die liberalen Grundwerte, so wird heute gefragt, noch unvermindert gültig, und welche Konsequenzen sind aus ihnen für die Gestaltung von Gesellschaft, Staat und Wirtschaft in einem modernen Industriestaat - nicht zuletzt auch angesichts der Gefahren eines unbegrenzten Wachstums - zu ziehen?"
43420,197510,Die Freisinnig-Demokratische Partei der Schweiz hat die in dieser Frage liegende geistige Herausforderung angenommen und legt das Resultat ihrer Arbeit vor.
43420,197510,"l. Freiheit des Menschen  Der Liberalismus geht von der Freiheit, Würde und Selbstverantwortung des Menschen aus."
43420,197510,Er strebt die freie Entfaltung aller Menschen mit allen Fähigkeiten und schöpferischen Kräften zu verantwortungsbewussten Persönlichkeiten an.
43420,197510,"Der Mensch ist als Individuum frei, seine Ziele selbst zu bestimmen."
43420,197510,Als soziales Wesen ist er für die Gestaltung der gesellschaftlichen und politischen Verhältnisse mitverantwortlich.
